cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
101058163,Ethylphenylmercury(II),NULL,306.760,C8H10Hg,0.000,27.000,NULL,9,0,0,0,SENRWOYTGFOBPQ-UHFFFAOYSA-N,cyclohexatriene;ethane;mercury,NULL,,,NULL,20151217,NULL
101058164,Methylphenylmercury(II),NULL,293.740,C7H9Hg,0.000,27.000,NULL,8,0,0,0,IGZWZNTYKONKHS-UHFFFAOYSA-N,cyclohexatriene;mercury;methane,NULL,,,NULL,20151217,NULL
101058165,Butylphenylmercury(II),NULL,334.810,C10H14Hg,0.000,31.000,NULL,11,0,0,1,AKUSALDITFNFKO-UHFFFAOYSA-N,butane;cyclohexatriene;mercury,NULL,,,NULL,20151217,NULL
101074300,"Cyclohexa-1,2,3,5-tetraene;mercury(1+);dichloride",NULL,548.180,C6H4Cl2Hg2,0.000,25.000,NULL,10,0,2,0,IIZASPXBQGIGSC-UHFFFAOYSA-L,"cyclohexa-1,2,3,5-tetraene;mercury(1+);dichloride",NULL,,,NULL,20151217,NULL
101076340,Phenylchloroplatinum(II),NULL,307.600,C6H5ClPt-,0.000,27.000,NULL,8,0,1,0,VFISUHZDYMWAGE-UHFFFAOYSA-M,cyclohexatriene;platinum;chloride,NULL,,,NULL,20151217,NULL
101078138,Cyclohexatriene;thallium;dichloride,NULL,352.390,C6H5Cl2Tl-2,0.000,27.000,NULL,9,0,2,0,RURBKIWMXGOBSH-UHFFFAOYSA-L,cyclohexatriene;thallium;dichloride,NULL,,,NULL,20151217,NULL
101099279,(Methylditellanyl)benzene,NULL,347.300,C7H8Te2,0.000,67.300,NULL,9,0,0,2,PEECGVFAPUHNLL-UHFFFAOYSA-N,(methylditellanyl)benzene,NULL,,,NULL,20151217,NULL
101103333,"1,2,3,4,5,6-Hexadeuterio(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-triene","Benzene-13C6,d6, 99 atom % 13C, 99 atom % D",90.104,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-PCEJJIFQSA-N,"1,2,3,4,5,6-hexadeuterio(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-triene",NULL,1040,2,NULL,20151217,NULL
101103904,"1,2,4,5-Tetradeuteriocyclohexa-1,3,5-triene",NULL,81.130,C6H5,0.000,27.000,2.100,6,0,0,0,CIUQDSCDWFSTQR-QFFDRWTDSA-N,"1,2,4,5-tetradeuteriocyclohexa-1,3,5-triene",NULL,,,NULL,20151217,NULL
101103905,Deuteriocyclohexatriene,NULL,78.110,C6H5,0.000,27.000,2.100,6,0,0,0,CIUQDSCDWFSTQR-QYKNYGDISA-N,deuteriocyclohexatriene,NULL,,,NULL,20151217,NULL
101103906,Deuteriocyclohexatriene,NULL,78.110,C6H5,0.000,27.000,2.100,6,0,0,0,CIUQDSCDWFSTQR-MICDWDOJSA-N,deuteriocyclohexatriene,NULL,,,NULL,20151217,NULL
101103907,Deuteriocyclohexatriene,NULL,78.110,C6H5,0.000,27.000,2.100,6,0,0,0,CIUQDSCDWFSTQR-VMNATFBRSA-N,deuteriocyclohexatriene,NULL,,,NULL,20151217,NULL
101115793,Dichlorophenylstibine,NULL,269.770,C6H5Cl2Sb-2,0.000,27.000,NULL,9,0,2,0,YBDJNQLCACMQOY-UHFFFAOYSA-L,antimony;cyclohexatriene;dichloride,NULL,,,NULL,20151217,NULL
101126787,Cyclohexatriene;deuterium monohydride;tin,NULL,204.880,C6H11Sn,0.000,27.000,NULL,7,0,0,0,WUHGRNMQKHYBBS-AMUARUGPSA-N,cyclohexatriene;deuterium monohydride;tin,NULL,,,NULL,20151217,NULL
101127622,Phenyliodozinc,NULL,269.400,C6H5IZn-,0.000,27.000,NULL,8,0,1,0,UXVPPALMSPTJCJ-UHFFFAOYSA-M,cyclohexatriene;zinc;iodide,NULL,,,NULL,20151217,NULL
101128673,Phenylmagnesium,NULL,103.420,C6H7Mg,0.000,27.000,NULL,7,0,0,0,MAZRDAJEUBROPH-UHFFFAOYSA-N,cyclohexatriene;magnesium;molecular hydrogen,NULL,,,NULL,20151217,NULL
101128674,Phenylcalcium,NULL,119.200,C6H7Ca,0.000,27.000,NULL,7,0,0,0,ZURUMFCISQKWCZ-UHFFFAOYSA-N,calcium;cyclohexatriene;molecular hydrogen,NULL,,,NULL,20151217,NULL
101137795,Dimethylphenylbismuthine,NULL,318.170,C8H13Bi,0.000,27.000,NULL,9,0,0,0,NLOJEZBQDNPLAT-UHFFFAOYSA-N,bismuth;cyclohexatriene;methane,NULL,,,NULL,20151218,NULL
101137796,Bismuth(2+);cyclohexatriene;dichloride,NULL,356.990,C6H5BiCl2,0.000,27.000,NULL,9,0,2,0,ZBGDFICUSOCSOP-UHFFFAOYSA-L,bismuth(2+);cyclohexatriene;dichloride,NULL,,,NULL,20151218,NULL
101148048,Cyclohexatriene;potassium,NULL,116.200,C6H5K,0.000,27.000,NULL,7,0,0,0,PLOSSHSFATUNTF-UHFFFAOYSA-N,cyclohexatriene;potassium,NULL,,,NULL,20151218,NULL
101148049,"Cyclohexa-1,2,4,5-tetraene;potassium",NULL,154.290,C6H4K2,0.000,21.000,NULL,8,0,0,0,MSTWBWMTQWCDIV-UHFFFAOYSA-N,"cyclohexa-1,2,4,5-tetraene;potassium",NULL,,,NULL,20151218,NULL
101148050,"Cyclohexa-1,2,4,5-tetraene;lithium;potassium",NULL,122.200,C6H4KLi,0.000,21.000,NULL,8,0,0,0,UJQZCXHBPAXVNX-UHFFFAOYSA-N,"cyclohexa-1,2,4,5-tetraene;lithium;potassium",NULL,,,NULL,20151218,NULL
101152648,Triselanylbenzene,NULL,315.000,C6H6Se3,0.000,68.700,NULL,9,0,0,2,WVTXBAGKRUQVLX-UHFFFAOYSA-N,triselanylbenzene,NULL,,,NULL,20151218,NULL
101152649,Diselanyltellanylbenzene,NULL,363.700,C6H6Se2Te,0.000,71.500,NULL,9,0,0,2,PXLBGNQKXNNANV-UHFFFAOYSA-N,diselanyltellanylbenzene,NULL,,,NULL,20151218,NULL
101152650,(Hydroselenotelluro)benzene,NULL,284.700,C6H6SeTe,0.000,59.500,NULL,8,0,0,1,OEMORVLXOOROSW-UHFFFAOYSA-N,selanyltellanylbenzene,NULL,,,NULL,20151218,NULL
101157677,Antimony;cyclohexatriene;molecular hydrogen,NULL,322.640,C6H7Sb2,0.000,27.000,NULL,8,0,0,0,HLXYZPRDXDXMIE-UHFFFAOYSA-N,antimony;cyclohexatriene;molecular hydrogen,NULL,,,NULL,20151218,NULL
101157679,Bismuth;cyclohexatriene;molecular hydrogen,NULL,497.080,C6H7Bi2,0.000,27.000,NULL,8,0,0,0,QULBJYSYRUKBOL-UHFFFAOYSA-N,bismuth;cyclohexatriene;molecular hydrogen,NULL,,,NULL,20151218,NULL
101176357,Cyclohexatrienyl(trimethyl)germane,NULL,193.830,C9H13Ge,0.000,102.000,NULL,10,0,0,1,VSVJPTQGVYUXDL-UHFFFAOYSA-N,cyclohexatrienyl(trimethyl)germane,NULL,,,NULL,20151218,NULL
101184785,(Phenylseleno) magnesium bromide,NULL,260.279,C6H5BrMgSe,0.000,46.100,NULL,9,0,2,0,GEGYDQRBIKQXAU-UHFFFAOYSA-L,magnesium;benzeneselenolate;bromide,NULL,,,NULL,20151218,NULL
101186522,Dimethylphenylstannane,NULL,229.910,C8H15Sn,0.000,27.000,NULL,9,0,0,0,UTQNMRULFVGDHB-UHFFFAOYSA-N,cyclohexatriene;methane;molecular hydrogen;tin,NULL,,,NULL,20151218,NULL
101201981,"Cyclohexa-1,3-dien-5-yne",NULL,75.090,C6H3,0.000,27.000,NULL,6,0,0,0,FCGYAYDWKCYYEH-UHFFFAOYSA-N,"cyclohexa-1,3-dien-5-yne",NULL,256,1,NULL,20151218,NULL
101201983,"Cyclohexa-1,3-dien-5-yne",NULL,75.090,C6H3,0.000,31.000,NULL,6,0,0,0,GPLGTLUHYBAHEQ-UHFFFAOYSA-N,"cyclohexa-1,3-dien-5-yne",NULL,,,NULL,20151218,NULL
101201984,"Cyclohexa-1,2,3,5-tetraene;lithium",NULL,90.000,C6H4Li2,0.000,25.000,NULL,8,0,0,0,WJZYRHUGHTXKRV-UHFFFAOYSA-N,"cyclohexa-1,2,3,5-tetraene;lithium",NULL,784,3,NULL,20151218,10.1021/jo7013033
101202486,"7-Plumbabicyclo[4.1.0]hepta-1(6),2,4-triene",NULL,287.000,C6H8Pb,0.000,25.000,NULL,7,0,0,0,BNIKPSKNGBOXFS-UHFFFAOYSA-N,"cyclohexa-1,2,3,5-tetraene;lead;molecular hydrogen",NULL,,,NULL,20151218,NULL
101202488,"7-Stannabicyclo[4.1.0]hepta-1(6),2,4-triene",NULL,198.840,C6H8Sn,0.000,25.000,NULL,7,0,0,0,OIECIPGNRJARMV-UHFFFAOYSA-N,"cyclohexa-1,2,3,5-tetraene;molecular hydrogen;tin",NULL,,,NULL,20151218,NULL
101206132,Potassiophenylphosphine,NULL,148.180,C6H6KP,0.000,50.500,NULL,8,0,1,0,APSBITJAXKQOSU-UHFFFAOYSA-N,potassium;phenylphosphanide,NULL,,,NULL,20151218,NULL
101209230,Phenyliodopalladium(II),NULL,310.400,C6H5IPd-,0.000,27.000,NULL,8,0,1,0,ZXNWQMLVFJWUIK-UHFFFAOYSA-M,cyclohexatriene;palladium;iodide,NULL,,,NULL,20151218,NULL
101226529,Cyclohexatriene;1-deuterioprop-1-ene;molecular hydrogen;tin,NULL,242.930,C9H15Sn,0.000,34.500,NULL,10,0,0,0,XDDDYBYBGZLCNI-NXOGMFARSA-N,cyclohexatriene;1-deuterioprop-1-ene;molecular hydrogen;tin,NULL,,,NULL,20151218,NULL
101253663,[(E)-1-Pentenyl]phenyl telluride,NULL,273.800,C11H14Te,0.000,123.000,NULL,12,0,0,4,YSRCSLZCSIIDDN-JXMROGBWSA-N,[(E)-pent-1-enyl]tellanylbenzene,NULL,,,NULL,20151218,NULL
101281133,2-Butenylphenylzinc,NULL,198.600,C10H13Zn,0.000,42.200,NULL,11,0,0,0,XJLGWOTXKVHYFC-ITDJAWRYSA-N,(E)-but-2-ene;cyclohexatriene;zinc,NULL,,,NULL,20151218,NULL
101318317,Hydroxyphenylmercury(II),NULL,294.700,C6H6HgO,1.000,27.000,NULL,8,1,1,0,NWDUDBMLUKJHGK-UHFFFAOYSA-M,cyclohexatriene;mercury(1+);hydroxide,NULL,,,NULL,20151218,NULL
101341695,Phenylmercaptomercury(II),NULL,310.770,C6H6HgS,1.000,27.000,NULL,8,1,1,0,KLLZPEQCCWABDQ-UHFFFAOYSA-M,cyclohexatriene;mercury(1+);sulfanide,NULL,,,NULL,20151218,NULL
101347749,"(213C)Cyclohexa-1,2,3,5-tetraene",NULL,77.090,C6H4,0.000,25.000,NULL,6,0,0,0,KLYCPFXDDDMZNQ-HOSYLAQJSA-N,"(213C)cyclohexa-1,2,3,5-tetraene",NULL,,,NULL,20151218,NULL
101347750,"(113C)Cyclohexa-1,2,3,5-tetraene",NULL,77.090,C6H4,0.000,25.000,NULL,6,0,0,0,KLYCPFXDDDMZNQ-LBPDFUHNSA-N,"(113C)cyclohexa-1,2,3,5-tetraene",NULL,,,NULL,20151218,NULL
101347751,"(613C)Cyclohexa-1,2,3,5-tetraene",NULL,77.090,C6H4,0.000,25.000,NULL,6,0,0,0,KLYCPFXDDDMZNQ-OUBTZVSYSA-N,"(613C)cyclohexa-1,2,3,5-tetraene",NULL,,,NULL,20151218,NULL
101375031,3-Fluorophenylgold(I),NULL,292.060,C6H4AuF,0.000,52.100,NULL,8,0,1,0,AFKHLYQLGSTAQI-UHFFFAOYSA-N,fluorocyclohexatriene;gold,NULL,,,NULL,20151218,NULL
101393509,Phenylsilaneanion,NULL,107.200,C6H7Si-,0.000,46.100,NULL,7,0,1,0,LDSJJDMJCGAHRN-UHFFFAOYSA-N,phenylsilanide,NULL,,,NULL,20151218,NULL
101398225,"1,3,5-Trideuterio-2-fluorobenzene",NULL,99.120,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-NHPOFCFZSA-N,"1,3,5-trideuterio-2-fluorobenzene",NULL,,,NULL,20151218,NULL
101398226,"1,3-Dideuterio-5-fluorobenzene","3,5-dideutero-fluorobenzene",98.110,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-PBNXXWCMSA-N,"1,3-dideuterio-5-fluorobenzene",NULL,256,1,NULL,20151218,10.1016/1044-0305(93)85045-Y
101398227,"2,4-Dideuterio-1-fluorobenzene",NULL,98.110,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-DRSKVUCWSA-N,"2,4-dideuterio-1-fluorobenzene",NULL,,,NULL,20151218,NULL
101398228,"1,2,5-Trideuterio-3-fluorobenzene",NULL,99.120,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-NRUYWUNFSA-N,"1,2,5-trideuterio-3-fluorobenzene",NULL,,,NULL,20151218,NULL
101401123,"1,2,3,4,5-Pentadeuteriocyclohexa-1,3,5-triene",NULL,82.130,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-RALIUCGRSA-N,"1,2,3,4,5-pentadeuteriocyclohexa-1,3,5-triene",NULL,,,NULL,20151218,NULL
101433186,Vinylphenyldimethylgermane,NULL,206.850,C10H14Ge,0.000,132.000,NULL,11,0,0,2,BWYKAPMPIXOSEC-UHFFFAOYSA-N,ethenyl-dimethyl-phenylgermane,NULL,256,1,NULL,20151218,NULL
101456789,Butylphenylzinc,NULL,199.600,C10H14Zn,0.000,31.000,NULL,11,0,0,1,POTDKSKTYGDITG-UHFFFAOYSA-N,butane;cyclohexatriene;zinc,NULL,,,NULL,20151218,NULL
101462995,"Cyclohexa-1,2,4,5-tetraene;mercury(1+);dichloride",NULL,548.180,C6H4Cl2Hg2,0.000,21.000,NULL,10,0,2,0,IXLNMQYJIGJPRV-UHFFFAOYSA-L,"cyclohexa-1,2,4,5-tetraene;mercury(1+);dichloride",NULL,,,NULL,20151218,NULL
101528861,Aminophenylmercury(II),NULL,293.720,C6H7HgN,1.000,27.000,NULL,8,1,1,0,LHAXBKMWYOLFNB-UHFFFAOYSA-N,azanide;cyclohexatriene;mercury(1+),NULL,,,NULL,20151218,NULL
101550357,Hydroxyphenylpalladium(II),NULL,200.500,C6H6OPd-,1.000,27.000,NULL,8,1,1,0,NZTXITHOWRUKES-UHFFFAOYSA-M,cyclohexatriene;palladium;hydroxide,NULL,,,NULL,20151218,NULL
101582260,Butylphenylcopper(II),NULL,197.760,C10H14Cu,0.000,31.000,NULL,11,0,0,1,UJSHIXDNCFECKB-UHFFFAOYSA-N,butane;copper;cyclohexatriene,NULL,,,NULL,20151218,NULL
101588139,Cyclohexatriene;mercury(1+);molecular hydrogen,NULL,279.710,C6H7Hg+,0.000,27.000,NULL,7,0,0,0,QCZUAIKQSDVWHI-UHFFFAOYSA-N,cyclohexatriene;mercury(1+);molecular hydrogen,NULL,,,NULL,20151218,NULL
101603131,Cyclohexatriene;mercury(1+);chloride,NULL,313.150,C6H5ClHg,0.000,27.000,NULL,8,0,1,0,AWGTVRDHKJQFAX-UHFFFAOYSA-M,cyclohexatriene;mercury(1+);chloride,NULL,,,NULL,20151218,NULL
101623938,Cyclohexatriene;mercury;molecular hydrogen,NULL,279.710,C6H7Hg,0.000,27.000,NULL,7,0,0,0,PZGTWPUQIVHGAP-UHFFFAOYSA-N,cyclohexatriene;mercury;molecular hydrogen,NULL,,,NULL,20151218,NULL
101625329,Azanylidynemethane;cyclohexatriene;mercury,NULL,303.710,C7H5HgN,23.800,37.000,NULL,9,0,1,0,MDSVUQIALCTDOV-UHFFFAOYSA-N,azanylidynemethane;cyclohexatriene;mercury,NULL,,,NULL,20151218,NULL
101627498,Bromophenylmercury(II),NULL,357.600,C6H5BrHg,0.000,27.000,NULL,8,0,1,0,PUPHNPSAIJQNEE-UHFFFAOYSA-M,cyclohexatriene;mercury(1+);bromide,NULL,,,NULL,20151218,NULL
101628798,Dichlorophenylcerium(III),NULL,288.120,C6H5CeCl2-2,0.000,27.000,NULL,9,0,2,0,LYFPFUKIKXRHHW-UHFFFAOYSA-L,cerium;cyclohexatriene;dichloride,NULL,,,NULL,20151218,NULL
101631624,Cyclohexatriene;mercury(1+);molecular hydrogen,NULL,281.730,C6H9Hg+,0.000,27.000,NULL,7,0,0,0,ZLIJEZQEWRAYBI-UHFFFAOYSA-N,cyclohexatriene;mercury(1+);molecular hydrogen,NULL,,,NULL,20151218,NULL
101632457,Lithium(1-);oxo(phenyl)selanium,NULL,179.000,C6H5LiOSe,17.100,76.600,NULL,9,0,2,0,CIEXJUIEQPXWGV-UHFFFAOYSA-N,lithium(1-);oxo(phenyl)selanium,NULL,,,NULL,20151218,NULL
101632458,Oxo(phenyl)selanium,NULL,172.070,C6H5OSe+,17.100,76.600,NULL,8,0,1,0,YGXSSRGQKZBUAY-UHFFFAOYSA-N,oxo(phenyl)selanium,NULL,,,NULL,20151218,NULL
101633139,1-Fluoro-2-sodiobenzene,NULL,118.080,C6H4FNa,0.000,52.100,NULL,8,0,1,0,GFEOJFGXWPOLHW-UHFFFAOYSA-N,fluorocyclohexatriene;sodium,NULL,,,NULL,20151218,NULL
101639648,Cyclohexatriene;sodium,NULL,100.090,C6H5Na,0.000,27.000,NULL,7,0,0,0,WITPRUKIHAMIAQ-UHFFFAOYSA-N,cyclohexatriene;sodium,NULL,,,NULL,20151218,NULL
101642808,Phenyltin(IV),NULL,201.860,C6H11Sn,0.000,27.000,NULL,7,0,0,0,WUHGRNMQKHYBBS-UHFFFAOYSA-N,cyclohexatriene;molecular hydrogen;tin,NULL,256,1,NULL,20151218,NULL
101652014,Trideuterio(phenyl)germane,NULL,155.780,C6H8Ge,0.000,46.100,NULL,7,0,0,0,QGBOLMACEVFNFV-UKDQJQFQSA-N,trideuterio(phenyl)germane,NULL,,,NULL,20151218,NULL
101676325,"Benzene-1,4-diselenol",NULL,236.100,C6H6Se2,0.000,54.900,NULL,8,0,0,0,SRIUKEUNOSKUFM-UHFFFAOYSA-N,"benzene-1,4-diselenol",NULL,,,NULL,20151218,NULL
101694520,Phenylchloromanganese(II),NULL,167.490,C6H5ClMn-,0.000,27.000,NULL,8,0,1,0,ATHATYOOVWKYIZ-UHFFFAOYSA-M,cyclohexatriene;manganese;chloride,NULL,,,NULL,20151218,NULL
101697465,Phenylborane,NULL,89.930,C6H7B,0.000,46.100,NULL,7,0,0,0,BZBAYMUKLAYQEO-UHFFFAOYSA-N,phenylborane,NULL,1040,2,NULL,20151218,NULL
101717987,"1,4-Bis(bromozincio)benzene",NULL,366.700,C6H4Br2Zn2-2,0.000,21.000,NULL,10,0,2,0,VCLWKCHKRSXGET-UHFFFAOYSA-L,"cyclohexa-1,2,4,5-tetraene;zinc;dibromide",NULL,,,NULL,20151218,NULL
101717989,"1,2-Bis(bromozincio)benzene",NULL,366.700,C6H4Br2Zn2-2,0.000,25.000,NULL,10,0,2,0,LBBMMCLUKPQYSF-UHFFFAOYSA-L,"cyclohexa-1,2,3,5-tetraene;zinc;dibromide",NULL,,,NULL,20151218,NULL
101717993,"1-Fluorocyclohexa-1,2,4,5-tetraene",NULL,94.090,C6H3F,0.000,52.100,NULL,7,0,1,0,ZZEGOEZKOIIQFM-UHFFFAOYSA-N,"1-fluorocyclohexa-1,2,4,5-tetraene",NULL,,,NULL,20151218,NULL
101717998,"1,4-Bis(chlorozincio)benzene",NULL,277.800,C6H4Cl2Zn2-2,0.000,21.000,NULL,10,0,2,0,YDSXSIAHUBKRCI-UHFFFAOYSA-L,"cyclohexa-1,2,4,5-tetraene;zinc;dichloride",NULL,,,NULL,20151218,NULL
101722328,"Molecular hydrogen;1,2,3,4,5-pentadeuteriocyclohexa-1,3,5-triene;tin",NULL,206.890,C6H11Sn,0.000,27.000,NULL,7,0,0,0,WUHGRNMQKHYBBS-ILLRCHHTSA-N,"molecular hydrogen;1,2,3,4,5-pentadeuteriocyclohexa-1,3,5-triene;tin",NULL,,,NULL,20151218,NULL
101738061,"1,4-Bis(iodozincio)benzene",NULL,460.700,C6H4I2Zn2-2,0.000,21.000,NULL,10,0,2,0,JOPBPDMBKIDXFC-UHFFFAOYSA-L,"cyclohexa-1,2,4,5-tetraene;zinc;diiodide",NULL,,,NULL,20151218,NULL
101746383,Phenylselenomagnesium chloride,NULL,215.830,C6H5ClMgSe,0.000,46.100,NULL,9,0,2,0,UZAKVZXMQKWRAL-UHFFFAOYSA-L,magnesium;benzeneselenolate;chloride,NULL,,,NULL,20151218,NULL
101757304,Beryllium;cyclohexatriene;helium,NULL,90.120,C6H5BeHe,0.000,27.000,NULL,8,0,0,0,GNXUHDZQPWYCMI-UHFFFAOYSA-N,beryllium;cyclohexatriene;helium,NULL,,,NULL,20151218,NULL
101757646,Deuteriocyclohexatriene,NULL,78.110,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-QYKNYGDISA-N,deuteriocyclohexatriene,NULL,,,NULL,20151218,NULL
101757647,Deuteriocyclohexatriene,NULL,78.110,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-VMNATFBRSA-N,deuteriocyclohexatriene,NULL,,,NULL,20151218,NULL
101757648,Deuteriocyclohexatriene,NULL,78.110,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-MICDWDOJSA-N,deuteriocyclohexatriene,NULL,,,NULL,20151218,NULL
101757649,"1,3-Dideuteriocyclohexa-1,3,5-triene",NULL,79.120,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-DRSKVUCWSA-N,"1,3-dideuteriocyclohexa-1,3,5-triene",NULL,,,NULL,20151218,NULL
101757650,"1,2-Dideuteriocyclohexa-1,3,5-triene",NULL,79.120,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-QDNHWIQGSA-N,"1,2-dideuteriocyclohexa-1,3,5-triene",NULL,,,NULL,20151218,NULL
101757651,"1,3-Dideuteriocyclohexa-1,3,5-triene",NULL,79.120,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-PBNXXWCMSA-N,"1,3-dideuteriocyclohexa-1,3,5-triene",NULL,,,NULL,20151218,NULL
101757652,"1,4-Dideuteriocyclohexa-1,3,5-triene",NULL,79.120,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-GSUVGXDCSA-N,"1,4-dideuteriocyclohexa-1,3,5-triene",NULL,,,NULL,20151218,NULL
101757653,"1,3-Dideuteriocyclohexa-1,3,5-triene",NULL,79.120,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-KFRNQKGQSA-N,"1,3-dideuteriocyclohexa-1,3,5-triene",NULL,,,NULL,20151218,NULL
101757654,"1,6-Dideuteriocyclohexa-1,3,5-triene",NULL,79.120,C6H5+,0.000,27.000,2.100,6,0,0,0,UEDBHEFYEKZZBA-XRIVEGAOSA-N,"1,6-dideuteriocyclohexa-1,3,5-triene",NULL,,,NULL,20151218,NULL
101771398,Chloro-phenyl-selenidophosphane,NULL,222.500,C6H5ClPSe-,0.000,83.100,NULL,9,0,1,1,SGRKDSAQTUUJII-UHFFFAOYSA-N,chloro-phenyl-selenidophosphane,NULL,,,NULL,20151218,NULL
101781302,Phenyl(selenido)phosphanium,NULL,189.060,C6H7PSe,0.000,59.500,NULL,8,0,1,1,CCIBBVZJEAZHEN-UHFFFAOYSA-N,phenyl(selenido)phosphanium,NULL,,,NULL,20151218,NULL
101781303,Phenyl(selenido)phosphane,NULL,188.060,C6H6PSe-,0.000,59.500,NULL,8,0,1,1,VWYGTHGNBAQSJG-UHFFFAOYSA-N,phenyl(selenido)phosphane,NULL,,,NULL,20151218,NULL
101795952,"Cyclohexa-1,2,4,5-tetraene;silver",NULL,291.830,C6H4Ag2,0.000,21.000,NULL,8,0,0,0,HNDHKIZHRURMKF-UHFFFAOYSA-N,"cyclohexa-1,2,4,5-tetraene;silver",NULL,,,NULL,20151218,NULL
101807105,Phenyltriallylgermane,NULL,272.900,C15H20Ge,0.000,209.000,NULL,16,0,0,7,DYDXUPKNIPBMNY-UHFFFAOYSA-N,phenyl-tris(prop-2-enyl)germane,NULL,,,NULL,20151218,NULL
101807450,Bromophenylpalladium(II),NULL,263.400,C6H5BrPd-,0.000,27.000,NULL,8,0,1,0,RDUJZGUFRCIHGG-UHFFFAOYSA-M,cyclohexatriene;palladium;bromide,NULL,,,NULL,20151218,NULL
101835226,Tribromomethylphenylmercury(II),NULL,529.420,C7H5Br3Hg,0.000,35.000,NULL,11,0,0,0,PLHSKXBFZPAQOD-UHFFFAOYSA-N,cyclohexatriene;mercury;tribromomethane,NULL,,,NULL,20151218,NULL
101869922,Phenyl(ethynyl)copper(II),NULL,165.680,C8H6Cu,0.000,35.000,NULL,9,0,0,0,YHMKMOGRBZEPQW-UHFFFAOYSA-N,copper;cyclohexatriene;ethyne,NULL,,,NULL,20151218,NULL
101876487,"Cyclohexa-1,3-dien-5-yne",NULL,75.090,C6H3+,0.000,27.000,NULL,6,0,0,0,IVCLJXKRKYSRMU-UHFFFAOYSA-N,"cyclohexa-1,3-dien-5-yne",NULL,,,NULL,20151218,NULL
101892446,Phenylenegermane,phenylenegermane,221.400,C6H4Ge2,0.000,54.900,NULL,8,0,0,0,UBZWCENQEZJUNH-UHFFFAOYSA-N,(4-lambda1-germanylphenyl)germanium,NULL,256,1,NULL,20151218,10.1007/s11172-006-0148-8
101909654,Bromo-[4-(bromo-lambda2-germanyl)phenyl]germanium,NULL,381.200,C6H4Br2Ge2,0.000,79.700,NULL,10,0,0,0,VWLDMSJISPLBEG-UHFFFAOYSA-N,bromo-[4-(bromo-lambda2-germanyl)phenyl]germanium,NULL,,,NULL,20151218,NULL
101918969,Hydrido(phenyl)xenon,NULL,209.400,C6H6Xe,0.000,46.100,NULL,7,0,0,0,LCUCENWTOONZBD-UHFFFAOYSA-N,hydrido(phenyl)xenon,NULL,,,NULL,20151218,NULL
101973325,Cyclohexatriene;mercury(1+);iodide,NULL,404.600,C6H5HgI,0.000,27.000,NULL,8,0,1,0,BISBXZWWFIOZSX-UHFFFAOYSA-M,cyclohexatriene;mercury(1+);iodide,NULL,,,NULL,20151219,NULL
101986875,Fluorocyclohexatriene;lithium,NULL,102.100,C6H4FLi,0.000,52.100,NULL,8,0,1,0,VNORZMPTCVGNQA-UHFFFAOYSA-N,fluorocyclohexatriene;lithium,NULL,,,NULL,20151219,NULL
101986876,Fluorocyclohexatriene;lithium,NULL,102.100,C6H4FLi,0.000,52.100,NULL,8,0,1,0,GACSZFRRPCIAPN-UHFFFAOYSA-N,fluorocyclohexatriene;lithium,NULL,,,NULL,20151219,NULL
101987408,"(2,3-13C2)Cyclohexa-1,2,3,5-tetraene",NULL,78.080,C6H4,0.000,25.000,NULL,6,0,0,0,KLYCPFXDDDMZNQ-MPOCSFTDSA-N,"(2,3-13C2)cyclohexa-1,2,3,5-tetraene",NULL,,,NULL,20151219,NULL
101994697,Cyclohexatriene;ZINC;bromide,NULL,222.400,C6H5BrZn-,0.000,27.000,NULL,8,0,1,0,VTVUYYJKUYNXDW-UHFFFAOYSA-M,cyclohexatriene;zinc;bromide,NULL,,,NULL,20151219,NULL
102005665,"1,2,3,4,5-Pentatritiocyclohexa-1,3,5-triene",NULL,87.140,C6H5,0.000,27.000,2.100,6,0,0,0,CIUQDSCDWFSTQR-PAEVPXJKSA-N,"1,2,3,4,5-pentatritiocyclohexa-1,3,5-triene",NULL,,,NULL,20151224,NULL
