cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
59533453,"(1S,4R,6R,7Z,18S)-13-Methyl-N-(1-methylcyclopropyl)sulfonyl-18-[6-(4-methyl-1,3-thiazol-2-yl)-2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-2,14-dioxo-3,13,15-triazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",NULL,808.900,C34H39F3N8O6S3,242.000,1580.000,NULL,54,2,15,7,RGVADPBEKLTPBB-KTYKBIMLSA-N,"(1S,4R,6R,7Z,18S)-13-methyl-N-(1-methylcyclopropyl)sulfonyl-18-[6-(4-methyl-1,3-thiazol-2-yl)-2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-2,14-dioxo-3,13,15-triazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",NULL,1040,2,NULL,20120820,NULL
59533454,"(1S,4R,6R,7Z,18S)-18-[6-(2,5-Dimethylthiophen-3-yl)-2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-13-methyl-N-(1-methylcyclopropyl)sulfonyl-2,14-dioxo-3,13,15-triazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",NULL,822.000,C36H42F3N7O6S3,229.000,1620.000,NULL,55,2,14,7,WSDNBZVSGRVHST-MVFWQOMPSA-N,"(1S,4R,6R,7Z,18S)-18-[6-(2,5-dimethylthiophen-3-yl)-2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-13-methyl-N-(1-methylcyclopropyl)sulfonyl-2,14-dioxo-3,13,15-triazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",NULL,1040,2,NULL,20120820,NULL
59716954,"N-[1-Cyclohexyl-2-[[1-[(2R,4S)-2-[[1-(cyclopropylamino)-1,2-dioxohexan-3-yl]carbamoyl]-4-[2-(trifluoromethyl)pyrimidin-4-yl]oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]amino]-2-oxoethyl]pyrazine-2-carboxamide",SCHEMBL10316109,801.900,C38H50F3N9O7,215.000,1450.000,NULL,57,4,14,16,BYVPHQDZPTZTAI-VEQWZXMGSA-N,"N-[1-cyclohexyl-2-[[1-[(2R,4S)-2-[[1-(cyclopropylamino)-1,2-dioxohexan-3-yl]carbamoyl]-4-[2-(trifluoromethyl)pyrimidin-4-yl]oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]amino]-2-oxoethyl]pyrazine-2-carboxamide",NULL,1040,2,NULL,20120820,NULL
59716958,"N-[1-Cyclohexyl-2-[[1-[(2R,4S)-2-[[1-(cyclopropylamino)-1,2-dioxohexan-3-yl]carbamoyl]-4-[6-(trifluoromethyl)pyrimidin-4-yl]oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]amino]-2-oxoethyl]pyrazine-2-carboxamide",SCHEMBL10316118,801.900,C38H50F3N9O7,215.000,1450.000,NULL,57,4,14,16,TYVSFLRNPASLLQ-KCKOEHCQSA-N,"N-[1-cyclohexyl-2-[[1-[(2R,4S)-2-[[1-(cyclopropylamino)-1,2-dioxohexan-3-yl]carbamoyl]-4-[6-(trifluoromethyl)pyrimidin-4-yl]oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]amino]-2-oxoethyl]pyrazine-2-carboxamide",NULL,1040,2,NULL,20120820,NULL
59720708,"Tert-butyl N-[(1S,7Z,14S,18R)-12-cyclopropyl-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-pyridin-2-yloxy-3,12,16-triazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,686.800,C33H46N6O8S,185.000,1390.000,NULL,48,3,10,9,VQFDXOHIICFOLY-SJVBOWSISA-N,"tert-butyl N-[(1S,7Z,14S,18R)-12-cyclopropyl-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-pyridin-2-yloxy-3,12,16-triazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20120820,NULL
59720710,"Tert-butyl (2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-[2-(1,3-dihydroisoindol-2-yl)pyrimidin-4-yl]oxypyrrolidine-1-carboxylate",SCHEMBL14185643,638.700,C31H38N6O7S,169.000,1270.000,NULL,45,2,10,11,ASUVFFNXLCIJFO-HKDVSNJVSA-N,"tert-butyl (2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-[2-(1,3-dihydroisoindol-2-yl)pyrimidin-4-yl]oxypyrrolidine-1-carboxylate",NULL,1040,2,NULL,20120820,NULL
60092541,"Tert-butyl N-[(2S)-1-[(2S,4R)-2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(6-methoxy-2-phenylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,790.900,C40H50N6O9S,204.000,1600.000,NULL,56,3,11,15,MREYHMCVOHJTET-DHJYHQPBSA-N,"tert-butyl N-[(2S)-1-[(2S,4R)-2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(6-methoxy-2-phenylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,1040,2,NULL,20120820,NULL
60139641,"Tert-butyl N-[(2S)-1-[2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(2,6-dimethylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,712.900,C35H48N6O8S,194.000,1450.000,NULL,50,3,10,13,GYFSNAMIJVITMV-XGAFNRLDSA-N,"tert-butyl N-[(2S)-1-[2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(2,6-dimethylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,1040,2,NULL,20120826,NULL
60139652,"Methyl N-[(2S)-1-[(2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-[2-(1,3-dihydroisoindol-2-yl)pyrimidin-4-yl]oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",SCHEMBL12055075,709.800,C34H43N7O8S,198.000,1430.000,NULL,50,3,11,13,XBZGCQJSWVWGCQ-QMOFMEOSSA-N,"methyl N-[(2S)-1-[(2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-[2-(1,3-dihydroisoindol-2-yl)pyrimidin-4-yl]oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,1040,2,NULL,20120826,NULL
60139659,"Tert-butyl N-[(2S)-1-[2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(2-phenylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",SCHEMBL12772833,760.900,C39H48N6O8S,194.000,1540.000,NULL,54,3,10,14,ZXUYABZUOSRMLQ-HZZKFUMWSA-N,"tert-butyl N-[(2S)-1-[2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(2-phenylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,1040,2,NULL,20120826,NULL
60139675,"Methyl N-[(2S)-1-[(2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(2-morpholin-4-ylpyrimidin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",SCHEMBL12053878,677.800,C30H43N7O9S,207.000,1330.000,NULL,47,3,12,13,PKKXLIWFFWDAJV-MCNIAJHFSA-N,"methyl N-[(2S)-1-[(2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(2-morpholin-4-ylpyrimidin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,1040,2,NULL,20120826,NULL
60139682,"(2S,4R)-1-[(2S)-2-[(2-Cyclopropylacetyl)amino]-3,3-dimethylbutanoyl]-N-[(1R)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-4-[4-(1,3-thiazol-2-yl)pyrimidin-2-yl]oxypyrrolidine-2-carboxamide",SCHEMBL12774545,699.800,C32H41N7O7S2,226.000,1390.000,NULL,48,3,11,14,VHFBDLNUODFESE-PUMPHKPLSA-N,"(2S,4R)-1-[(2S)-2-[(2-cyclopropylacetyl)amino]-3,3-dimethylbutanoyl]-N-[(1R)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-4-[4-(1,3-thiazol-2-yl)pyrimidin-2-yl]oxypyrrolidine-2-carboxamide",NULL,1040,2,NULL,20120826,NULL
60139687,"Tert-butyl N-[(2S)-1-[2-[[2-ethenyl-1-(propan-2-ylsulfonylcarbamoyl)cyclopropyl]carbamoyl]-4-(6-methoxy-2-phenylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",SCHEMBL12772784,792.900,C40H52N6O9S,204.000,1570.000,NULL,56,3,11,15,WGERCOYIXOXAFF-MNMYODOKSA-N,"tert-butyl N-[(2S)-1-[2-[[2-ethenyl-1-(propan-2-ylsulfonylcarbamoyl)cyclopropyl]carbamoyl]-4-(6-methoxy-2-phenylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,1040,2,NULL,20120826,NULL
60139726,"(2S,4R)-1-[(2S)-2-Amino-3,3-dimethylbutanoyl]-N-[(1R)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-4-[4-(furan-2-yl)pyrimidin-2-yl]oxypyrrolidine-2-carboxamide",SCHEMBL12055049,600.700,C28H36N6O7S,195.000,1180.000,NULL,42,3,10,11,KDYTXVUJFMUQLZ-XVDPWVCSSA-N,"(2S,4R)-1-[(2S)-2-amino-3,3-dimethylbutanoyl]-N-[(1R)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-4-[4-(furan-2-yl)pyrimidin-2-yl]oxypyrrolidine-2-carboxamide",NULL,1040,2,NULL,20120826,NULL
60151201,"(1R,4R,6S,7Z,15R,18S)-13-Methyl-N-(1-methylcyclopropyl)sulfonyl-18-[6-(4-methyl-1,3-thiazol-2-yl)-2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-2,14-dioxo-3,13-diazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",SCHEMBL11929775,807.900,C35H40F3N7O6S3,238.000,1580.000,NULL,54,2,15,7,SGNBMAGKSRSPMM-VUXNWTPISA-N,"(1R,4R,6S,7Z,15R,18S)-13-methyl-N-(1-methylcyclopropyl)sulfonyl-18-[6-(4-methyl-1,3-thiazol-2-yl)-2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-2,14-dioxo-3,13-diazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",NULL,1040,2,NULL,20120910,NULL
60163214,"(1R,4R,6S,7Z,15R,18S)-13-Methyl-N-(1-methylcyclopropyl)sulfonyl-2,14-dioxo-18-[6-(4-propan-2-yl-1,3-thiazol-2-yl)-2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-3,13-diazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",SCHEMBL11929849,836.000,C37H44F3N7O6S3,238.000,1630.000,NULL,56,2,15,8,JTIJVENVFRJARM-MVMLDYQJSA-N,"(1R,4R,6S,7Z,15R,18S)-13-methyl-N-(1-methylcyclopropyl)sulfonyl-2,14-dioxo-18-[6-(4-propan-2-yl-1,3-thiazol-2-yl)-2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-3,13-diazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",NULL,1040,2,NULL,20120919,NULL
60163215,"(1R,4R,6S,7Z,15R,18S)-18-[2,6-Bis[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-13-methyl-N-(1-methylcyclopropyl)sulfonyl-2,14-dioxo-3,13-diazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",SCHEMBL11929845,861.900,C35H37F6N7O6S3,238.000,1680.000,NULL,57,2,18,7,GTWHRHOTBKGYAO-AVADNASASA-N,"(1R,4R,6S,7Z,15R,18S)-18-[2,6-bis[4-(trifluoromethyl)-1,3-thiazol-2-yl]pyrimidin-4-yl]oxy-13-methyl-N-(1-methylcyclopropyl)sulfonyl-2,14-dioxo-3,13-diazatricyclo[13.4.0.04,6]nonadec-7-ene-4-carboxamide",NULL,1040,2,NULL,20120919,NULL
66607142,"Tert-butyl N-[(3S,4S)-4-(2-oxopiperidin-1-yl)-1-[6-[(3R)-3-[1-(3-propan-2-yl-1,2,4-oxadiazol-5-yl)piperidin-4-yl]butoxy]pyrimidin-4-yl]pyrrolidin-3-yl]carbamate","SCHEMBL151765|GPOYMDGFLBIIPH-VJTSUQJLSA-N|[(3S,4S)-1-(6-{(R)-3-[1-(3-isopropyl-[1,2,4]oxadiazol-5-yl)piperidin-4-yl]butoxy}pyrimidin-4-yl)-4-(2-oxopiperidin-1-yl)pyrrolidin-3-yl]carbamic acid tert-butyl ester",626.800,C32H50N8O5,139.000,974.000,NULL,45,1,11,12,GPOYMDGFLBIIPH-VJTSUQJLSA-N,"tert-butyl N-[(3S,4S)-4-(2-oxopiperidin-1-yl)-1-[6-[(3R)-3-[1-(3-propan-2-yl-1,2,4-oxadiazol-5-yl)piperidin-4-yl]butoxy]pyrimidin-4-yl]pyrrolidin-3-yl]carbamate",NULL,1040,2,NULL,20121130,NULL
66607143,"Tert-butyl N-[(3S,4R)-4-(2-oxopiperidin-1-yl)-1-[6-[(3R)-3-[1-(3-propan-2-yl-1,2,4-oxadiazol-5-yl)piperidin-4-yl]butoxy]pyrimidin-4-yl]pyrrolidin-3-yl]carbamate",SCHEMBL151766,626.800,C32H50N8O5,139.000,974.000,NULL,45,1,11,12,GPOYMDGFLBIIPH-PZUNEJSGSA-N,"tert-butyl N-[(3S,4R)-4-(2-oxopiperidin-1-yl)-1-[6-[(3R)-3-[1-(3-propan-2-yl-1,2,4-oxadiazol-5-yl)piperidin-4-yl]butoxy]pyrimidin-4-yl]pyrrolidin-3-yl]carbamate",NULL,1040,2,NULL,20121130,NULL
66607144,"Tert-butyl N-[(3S,4S)-4-(2-oxopiperidin-1-yl)-1-[6-[3-[1-(3-propan-2-yl-1,2,4-oxadiazol-5-yl)piperidin-4-yl]butoxy]pyrimidin-4-yl]pyrrolidin-3-yl]carbamate",SCHEMBL151767,626.800,C32H50N8O5,139.000,974.000,NULL,45,1,11,12,GPOYMDGFLBIIPH-GARJWBAXSA-N,"tert-butyl N-[(3S,4S)-4-(2-oxopiperidin-1-yl)-1-[6-[3-[1-(3-propan-2-yl-1,2,4-oxadiazol-5-yl)piperidin-4-yl]butoxy]pyrimidin-4-yl]pyrrolidin-3-yl]carbamate",NULL,1040,2,NULL,20121130,NULL
66896257,"8-Cyclopentyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-25-ethoxy-7,10-dioxo-2,17-dioxa-6,9,11,24,26-pentazapentacyclo[18.6.2.13,6.011,15.023,27]nonacosa-1(26),20(28),21,23(27),24-pentaene-5-carboxamide",SCHEMBL1072113,793.900,C39H51N7O9S,207.000,1620.000,NULL,56,3,11,9,PVSHKTHRXMWCMD-BFURDYEKSA-N,"8-cyclopentyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-25-ethoxy-7,10-dioxo-2,17-dioxa-6,9,11,24,26-pentazapentacyclo[18.6.2.13,6.011,15.023,27]nonacosa-1(26),20(28),21,23(27),24-pentaene-5-carboxamide",NULL,1040,2,NULL,20121130,NULL
66896326,"(3R,5S,8S,15S)-8-Cyclopentyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-25-ethoxy-7,10-dioxo-2,17-dioxa-6,9,11,24,26-pentazapentacyclo[18.6.2.13,6.011,15.023,27]nonacosa-1(26),20(28),21,23(27),24-pentaene-5-carboxamide",SCHEMBL1072318,793.900,C39H51N7O9S,207.000,1620.000,NULL,56,3,11,9,PVSHKTHRXMWCMD-CFYZXGRGSA-N,"(3R,5S,8S,15S)-8-cyclopentyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-25-ethoxy-7,10-dioxo-2,17-dioxa-6,9,11,24,26-pentazapentacyclo[18.6.2.13,6.011,15.023,27]nonacosa-1(26),20(28),21,23(27),24-pentaene-5-carboxamide",NULL,1040,2,NULL,20121130,NULL
66899375,"(3R,5S,8S,15R)-8-Cyclopentyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-25-ethoxy-7,10-dioxo-2,17-dioxa-6,9,11,24,26-pentazapentacyclo[18.6.2.13,6.011,15.023,27]nonacosa-1(26),20(28),21,23(27),24-pentaene-5-carboxamide",SCHEMBL1080449,793.900,C39H51N7O9S,207.000,1620.000,NULL,56,3,11,9,PVSHKTHRXMWCMD-GMERLQSRSA-N,"(3R,5S,8S,15R)-8-cyclopentyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-25-ethoxy-7,10-dioxo-2,17-dioxa-6,9,11,24,26-pentazapentacyclo[18.6.2.13,6.011,15.023,27]nonacosa-1(26),20(28),21,23(27),24-pentaene-5-carboxamide",NULL,1040,2,NULL,20121130,NULL
66900240,"(3R,5S,8S,15S,18E)-8-Cyclopentyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-25-ethoxy-7,10-dioxo-2,17-dioxa-6,9,11,24,26-pentazapentacyclo[18.6.2.13,6.011,15.023,27]nonacosa-1(26),18,20(28),21,23(27),24-hexaene-5-carboxamide",SCHEMBL1082523,791.900,C39H49N7O9S,207.000,1670.000,NULL,56,3,11,9,YSIQNCVNABTNJX-VIDBVHKISA-N,"(3R,5S,8S,15S,18E)-8-cyclopentyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-25-ethoxy-7,10-dioxo-2,17-dioxa-6,9,11,24,26-pentazapentacyclo[18.6.2.13,6.011,15.023,27]nonacosa-1(26),18,20(28),21,23(27),24-hexaene-5-carboxamide",NULL,1040,2,NULL,20121130,NULL
66962577,"(3R,5S,8S)-8-Tert-butyl-N-[(1R,2R)-1-(cyclopropylsulfonylcarbamoyl)-2-ethylcyclopropyl]-7,10-dioxo-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),17(25),18,20(24),21-pentaene-5-carboxamide",SCHEMBL1242718,698.800,C34H46N6O8S,194.000,1380.000,NULL,49,3,10,7,RXABXUHOSOACHL-OEYRNUTPSA-N,"(3R,5S,8S)-8-tert-butyl-N-[(1R,2R)-1-(cyclopropylsulfonylcarbamoyl)-2-ethylcyclopropyl]-7,10-dioxo-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),17(25),18,20(24),21-pentaene-5-carboxamide",NULL,1040,2,NULL,20121130,NULL
66963215,"(3R,5S,8S)-8-Tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-7,10-dioxo-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),17(25),18,20(24),21-pentaene-5-carboxamide",SCHEMBL1244371,696.800,C34H44N6O8S,194.000,1410.000,NULL,49,3,10,7,JESBVDBZKCKRMS-OEYRNUTPSA-N,"(3R,5S,8S)-8-tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-7,10-dioxo-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),17(25),18,20(24),21-pentaene-5-carboxamide",NULL,1040,2,NULL,20121130,NULL
66963333,"(3R,5S,8S)-N-[(1R,2S)-1-(Cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-22-(dimethylamino)-7,10-dioxo-8-propan-2-yl-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),17(25),18,20(24),21-pentaene-5-carboxamide",SCHEMBL1244765,725.900,C35H47N7O8S,198.000,1450.000,NULL,51,3,11,8,VVKDRDUKZNEYCW-OBKPAHBMSA-N,"(3R,5S,8S)-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-22-(dimethylamino)-7,10-dioxo-8-propan-2-yl-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),17(25),18,20(24),21-pentaene-5-carboxamide",NULL,1040,2,NULL,20121130,NULL
67321197,"Cyclopentyl N-[(7E)-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-(2-phenylpyrimido[1,2-a]benzimidazol-4-yl)oxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL2219330|SCHEMBL2219323,824.000,C43H49N7O8S,199.000,1710.000,NULL,59,3,10,9,KSSXBTLPRZXRMF-VIZOYTHASA-N,"cyclopentyl N-[(7E)-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-(2-phenylpyrimido[1,2-a]benzimidazol-4-yl)oxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20121130,NULL
67321200,"Cyclopentyl N-[4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-(2-phenylpyrimido[1,2-a]benzimidazol-4-yl)oxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,824.000,C43H49N7O8S,199.000,1710.000,NULL,59,3,10,9,KSSXBTLPRZXRMF-UHFFFAOYSA-N,"cyclopentyl N-[4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-(2-phenylpyrimido[1,2-a]benzimidazol-4-yl)oxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20121130,NULL
67321406,"2-[7-Tert-butyl-2-[[(2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-2-(4-propan-2-yloxyphenyl)furo[3,2-b]pyridin-4-yl]-3-pyrimidin-4-yloxypyrrolidine-1-carboxylic acid",SCHEMBL2219954,774.900,C39H46N6O9S,198.000,1760.000,NULL,55,3,12,13,FIWIBHVGBAVZJE-TWAAAGRNSA-N,"2-[7-tert-butyl-2-[[(2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-2-(4-propan-2-yloxyphenyl)furo[3,2-b]pyridin-4-yl]-3-pyrimidin-4-yloxypyrrolidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
67574980,"Tert-butyl N-[(2S)-3-[cyclopropyl-[(Z)-hex-4-enyl]amino]-1-[(2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)cyclopropyl]carbamoyl]-4-pyridin-2-yloxypyrrolidin-1-yl]-1-oxopropan-2-yl]carbamate",SCHEMBL8402500,702.900,C34H50N6O8S,185.000,1350.000,NULL,49,3,10,18,JVGIVEJHAQCXEU-DGBWEJGESA-N,"tert-butyl N-[(2S)-3-[cyclopropyl-[(Z)-hex-4-enyl]amino]-1-[(2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)cyclopropyl]carbamoyl]-4-pyridin-2-yloxypyrrolidin-1-yl]-1-oxopropan-2-yl]carbamate",NULL,1040,2,NULL,20121130,NULL
68018600,"Ethyl N-[(1S,4R,7Z,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-pyridin-4-yloxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL10052358,617.700,C29H39N5O8S,182.000,1200.000,NULL,43,3,9,8,YRKYJIDDDDDTDT-DSZWOMOUSA-N,"ethyl N-[(1S,4R,7Z,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-pyridin-4-yloxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1024,1,NULL,20121130,NULL
68018601,"Tert-butyl N-[(1S,4R,7Z,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-pyridin-4-yloxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL10052361,645.800,C31H43N5O8S,182.000,1270.000,NULL,45,3,9,8,DSTFKLCCLXXXDC-QQBRPRKDSA-N,"tert-butyl N-[(1S,4R,7Z,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-pyridin-4-yloxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1024,1,NULL,20121130,NULL
68018609,"Tert-butyl N-[(1S,4R,6S,7Z,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-pyridin-4-yloxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL10052374,645.800,C31H43N5O8S,182.000,1270.000,NULL,45,3,9,8,DSTFKLCCLXXXDC-QUSUUEDUSA-N,"tert-butyl N-[(1S,4R,6S,7Z,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-18-pyridin-4-yloxy-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1024,1,NULL,20121130,NULL
68049089,"Ethyl (1S,4R,6S,7Z,14S,18R)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-18-[[2-(4-propan-2-yl-1,3-thiazol-2-yl)-5,6,7,8-tetrahydroquinazolin-4-yl]oxy]-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-ene-4-carboxylate",SCHEMBL10157459,750.900,C39H54N6O7S,190.000,1360.000,NULL,53,2,11,10,PJSRDHUFASWEKU-YJXCAQMVSA-N,"ethyl (1S,4R,6S,7Z,14S,18R)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-18-[[2-(4-propan-2-yl-1,3-thiazol-2-yl)-5,6,7,8-tetrahydroquinazolin-4-yl]oxy]-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-ene-4-carboxylate",NULL,1040,2,NULL,20121130,NULL
